Loan_ID,Delinquencies_2yrs,Earliest_credit_line,Inquiries_last_6mths,Months_Since_Last_Delinquency,Months_Since_Last_Record,Open_Account,Public_Records,Revolving_Balance,Revolving_Utilization,Total_Accounts,Total_Payment,Total_Payment_Inv,Total_Received_Principal,Total_Received_Interest,Total_Received_Late_Fee,Recoveries,Collection_Recovery_Fee,Last_Payment_Date,Payment_Status,Last_Payment_Amnt,Last_Credit_Pull_Date
411129,0,2005-05-01,2,0,0,7,0,3831,0.58,8,3465.684994,3434.74,2800,665.68,0,0,0,2012-07-01,Completed,105.21,2016-01-01
411160,0,1995-11-01,3,0,0,9,0,22189,0.84,24,1840.019855,1809.35,1500,340.02,0,0,0,2012-06-01,Completed,53.11,2012-06-01
411199,0,2001-02-01,0,0,0,7,0,11389,0.81,14,11993.32834,11268.11,10000,1993.33,0,0,0,2012-07-01,Completed,348.38,2012-07-01
411201,0,2001-11-01,0,0,0,9,0,7880,0.79,32,11993.31512,10021.44,9999.98,1993.33,0,0,0,2012-06-01,Completed,343.68,2012-06-01
411220,0,2000-10-01,1,40,0,10,0,16594,0.55,26,17842.1079,8750.51,15600,2242.11,0,0,0,2011-02-01,Completed,412.56,2016-04-01
411236,0,1987-11-01,0,73,87,8,1,5389,0.28,22,11600.36359,11542.36,10000,1600.36,0,0,0,2011-06-01,Completed,4054.3,2011-06-01
411258,0,1984-11-01,0,29,0,7,0,29330,0.57,12,6673.4,5583.1,4940.75,1732.65,0,0,0,2011-02-01,Completed,333.94,2016-05-01
411282,0,1998-04-01,0,69,0,13,0,27385,0.51,36,2625.55452,2625.55,2150,475.55,0,0,0,2012-06-01,Completed,84.24,2012-06-01
411341,0,1991-01-01,0,0,0,8,0,2373,0.04,10,9189.11913,8844.53,8000,1189.12,0,0,0,2012-05-01,Completed,63.18,2015-03-01
411425,2,1970-09-01,1,7,0,11,0,6383,0.3,21,12389.54876,12366.6,10000,2389.55,0,0,0,2012-06-01,Completed,396.52,2012-06-01
411439,0,1984-02-01,0,30,0,15,0,1842,0.02,44,17665.34178,17370.92,15000,2665.34,0,0,0,2012-06-01,Completed,555.73,2013-02-01
411440,0,2002-09-01,3,0,0,15,0,4689,0.47,24,4291.000525,4037.03,3600,691.01,0,0,0,2012-03-01,Completed,487.72,2014-08-01
411444,0,2002-11-01,2,0,0,7,0,14612,0.78,8,11516.77378,8418.59,9600,1916.77,0,0,0,2012-07-01,Completed,14.98,2015-07-01
411477,0,1998-09-01,3,30,0,11,0,9950,0.59,30,17542.32209,17542.32,14400,3142.32,0,0,0,2012-07-01,Completed,3797.18,2015-11-01
411483,0,2000-08-01,0,80,0,14,0,5791,0.39,24,7073.114157,7043.64,6000,1073.11,0,0,0,2011-07-01,Completed,33.39,2011-07-01
411487,0,1994-09-01,0,0,0,17,0,20680,0.26,32,9573.74,2221.75,7362.72,2211.02,0,0,0,2011-03-01,Completed,481.36,2016-05-01
411492,0,1989-09-01,0,0,0,10,0,8546,0.17,26,29847.53053,22397.89,24999.99,4847.54,0,0,0,2012-06-01,Completed,890.54,2016-03-01
411549,1,1998-02-01,0,16,0,17,0,11212,0.36,35,16790.66691,12127.7,13999.99,2790.68,0,0,0,2012-06-01,Completed,471.32,2012-06-01
411653,0,1998-09-01,0,39,0,12,0,4759,0.21,28,15491.61967,12479.73,12799.99,2691.63,0,0,0,2012-06-01,Completed,436.35,2016-05-01
411755,0,2001-05-01,0,31,81,6,1,1687,0.39,11,275.14,269.64,115.14,52.86,0,107.14,1.02,2009-08-01,Completed,84.05,2010-02-01
411759,0,1999-03-01,0,0,0,9,0,15670,0.81,14,12369.66,8637.81,9375.44,2795.34,0,198.88,2.64,2011-09-01,Completed,26,2012-01-01
411775,1,1998-09-01,3,21,0,6,0,13018,0.81,11,14060.81561,4361.8,4486.36,2043.41,20.53,7510.515605,2705.15,2011-01-01,Completed,804.25,2016-05-01
411809,1,1988-03-01,1,13,0,8,0,30092,0.85,23,22890.85566,12319.29,19000,3890.86,0,0,0,2012-06-01,Completed,642.11,2014-05-01
411880,0,1979-01-01,0,0,0,12,0,53625,0.13,18,6672.905682,6672.91,6000,672.91,0,0,0,2011-08-01,Completed,2015.14,2014-09-01
411973,0,1999-02-01,3,0,0,14,0,21196,0.64,31,12905.18684,8736.7,10750,2155.19,0,0,0,2012-01-01,Completed,2787.86,2011-12-01
411992,0,2002-02-01,3,0,0,11,0,5217,0.45,12,7163.367372,6864.89,6000,1163.37,0,0,0,2012-06-01,Completed,227.38,2016-05-01
412034,0,2003-10-01,0,0,0,6,0,8896,0.8,9,8548.467169,8332.46,7000,1548.47,0,0,0,2012-06-01,Completed,269.51,2016-03-01
412050,0,2003-07-01,0,0,0,7,0,15712,0.84,16,18846.93017,13807.84,15599.99,3246.94,0,0,0,2012-05-01,Completed,2068.74,2014-05-01
412144,0,2001-11-01,0,0,0,7,0,10192,0.93,14,6686.53677,6686.54,5550,1136.54,0,0,0,2012-06-01,Completed,198.29,2014-10-01
412148,0,2003-09-01,2,0,0,10,0,8523,0.55,11,7382.32119,6176.17,6000,1367.32,15,0,0,2012-07-01,Completed,225.77,2016-05-01
412217,0,1999-09-01,0,0,0,8,0,21694,0.82,21,17860.18624,11671.39,15000,2860.19,0,0,0,2012-02-01,Completed,2447.8,2015-06-01
412246,0,1991-11-01,3,0,0,17,0,40741,0.5,42,11638.12,4910.05,4006.66,2089.08,0,5542.38,942.2,2010-01-01,Completed,871.16,2016-05-01
412292,1,2000-04-01,1,19,0,9,0,19226,0.71,32,28062.43631,3077.02,22800,5247.44,15,0,0,2012-12-01,Completed,256.54,2015-11-01
412331,0,1989-07-01,1,0,0,8,0,8962,0.41,16,6900.429918,6900.43,6000,900.43,0,0,0,2012-06-01,Completed,224.82,2015-11-01
412345,0,2001-02-01,0,0,56,4,1,1089,0.14,9,8319.352665,7947.23,7000,1319.35,0,0,0,2012-06-01,Completed,246.87,2014-05-01
412350,0,1995-10-01,0,0,0,10,0,40685,0.51,36,9421.530361,9392.09,8000,1421.53,0,0,0,2012-06-01,Completed,294.57,2016-05-01
412567,0,1986-08-01,4,0,0,15,0,57168,0.17,27,10102.07274,9068.84,8500,1602.08,0,0,0,2012-06-01,Completed,296.03,2012-06-01
412583,0,2004-06-01,0,0,0,5,0,1833,0.42,9,5942.401911,5942.4,5000,942.4,0,0,0,2012-06-01,Completed,180.07,2012-06-01
412585,0,1994-06-01,0,0,0,15,0,34679,0.58,31,11553.89741,11496.13,10000,1553.9,0,0,0,2012-06-01,Completed,347.66,2012-06-01
412731,0,1996-04-01,0,0,0,10,0,18001,0.03,36,19115.56957,12900.8,17000,2115.57,0,0,0,2010-12-01,Completed,39.18,2010-12-01
412846,0,2001-11-01,2,56,0,9,0,2759,0.15,15,4042.39,3511.83,2946.41,830.5,29.97,235.51,69.99,2011-10-01,Completed,150,2012-03-01
412882,0,1992-03-01,2,0,0,4,0,2392,0.48,29,8318.828681,8289.94,7200,1118.83,0,0,0,2012-06-01,Completed,246.41,2016-05-01
412999,0,2002-10-01,0,0,0,8,0,18514,0.82,14,13874.8692,13797.75,11200,2674.87,0,0,0,2012-06-01,Completed,439.77,2012-06-01
413003,0,1998-08-01,1,0,0,3,0,26719,0.99,8,2490.709779,2490.71,2000,475.71,15,0,0,2012-06-01,Completed,78.66,2012-06-01
413010,1,1993-11-01,3,7,0,8,0,26856,0,39,27521.84048,14094.27,25000,2521.84,0,0,0,2010-03-01,Completed,20617.94,2010-03-01
413026,0,2004-10-01,3,0,0,7,0,12641,0.56,11,10892.70241,7959.87,9000,1892.71,0,0,0,2012-01-01,Completed,1781.36,2014-09-01
413036,0,2001-04-01,0,0,0,8,0,22473,0.5,14,1545.95,1012.31,1076.63,469.32,0,0,0,2009-11-01,Completed,309.29,2016-05-01
413070,0,2002-11-01,0,39,0,7,0,2572,0.3,18,3581.648647,3462.26,3000,581.65,0,0,0,2012-06-01,Completed,118.03,2015-05-01
413088,0,1997-03-01,0,0,0,13,0,14105,0.19,31,1575.983811,1575.98,1500,75.98,0,0,0,2010-10-01,Completed,3.61,2010-10-01
413227,0,1999-10-01,2,0,40,4,2,545,0.91,10,3631.653804,3631.65,3250,381.65,0,0,0,2010-10-01,Completed,553.05,2015-07-01
413229,0,2002-07-01,0,46,0,7,0,12108,0.57,24,3829.74,3132.7,1987.72,1257.31,0,584.71,5.96,2010-01-01,Completed,31.22,2014-07-01
413237,0,1989-09-01,0,0,0,9,0,20104,0.3,20,6473.446705,6473.45,6000,473.45,0,0,0,2010-09-01,Completed,3868.69,2010-09-01
413254,0,1994-12-01,2,0,0,17,0,18430,0.63,21,2865.318919,2865.32,2400,465.32,0,0,0,2012-06-01,Completed,93.34,2012-06-01
413261,0,1996-12-01,1,53,39,18,1,6376,0.19,43,10530.81026,10421.11,9600,930.81,0,0,0,2010-07-01,Completed,5666.44,2010-08-01
413357,0,1978-07-01,0,43,0,12,0,32472,0.8,34,24717.92988,24689.32,21600,3117.93,0,0,0,2011-07-01,Completed,14420.32,2014-07-01
413365,0,1993-06-01,3,0,0,9,0,42106,0.56,54,20112.3194,15577.28,17000,3112.32,0,0,0,2012-07-01,Completed,563.9,2012-07-01
413385,0,2005-01-01,0,33,0,7,0,6001,0.32,15,6981.691712,6981.69,6000,981.69,0,0,0,2011-04-01,Completed,3336.04,2011-04-01
413452,1,1994-12-01,2,13,0,9,0,28367,0.67,15,29647.06479,11095.43,25000,4647.06,0,0,0,2011-02-01,Completed,13333.04,2016-03-01
413454,0,1981-07-01,2,0,0,21,0,35306,0.28,52,6737.144015,6512.57,6000,737.14,0,0,0,2012-06-01,Completed,223.61,2016-04-01
413524,0,1999-06-01,0,0,0,7,0,22636,0.68,30,14155.0451,13801.17,12000,2100.79,54.26,0,0,2012-03-01,Completed,1971.18,2015-03-01
413556,0,1980-01-01,1,29,0,7,0,45304,0.97,15,3053.002251,3053,2500,553,0,0,0,2012-06-01,Completed,95.1,2012-06-01
413655,0,1998-06-01,0,0,0,10,0,4521,0.1,20,7219.836371,7219.84,6400,819.84,0,0,0,2012-06-01,Completed,216.74,2012-06-01
413663,0,1999-06-01,1,0,25,3,3,1229,0.3,7,2917.718277,2887.33,2400,517.72,0,0,0,2012-06-01,Completed,88.25,2016-04-01
413718,0,1998-02-01,0,0,0,3,0,3155,0.67,7,4557.100652,4528.62,4000,557.1,0,0,0,2010-11-01,Completed,2429.92,2016-05-01
413720,0,2001-08-01,0,0,0,8,0,20571,0.5,25,7364.500071,7364.5,7000,364.5,0,0,0,2010-01-01,Completed,6019.85,2011-01-01
413725,1,2000-09-01,0,20,0,16,0,10193,0.45,29,12157.14291,9391.47,10000,2157.15,0,0,0,2012-06-01,Completed,351.9,2012-06-01
413731,1,1989-08-01,2,23,0,13,0,17133,0.67,22,6438.34,6378.14,4988.33,1422.07,14.96,12.98,0,2012-01-01,Completed,429.46,2016-05-01
413761,0,2006-04-01,2,0,0,3,0,604,0.3,4,2431.366483,2431.37,2000,431.37,0,0,0,2012-06-01,Completed,74.64,2012-06-01
413777,0,2000-04-01,1,0,0,8,0,15286,0.42,13,16275.19242,5315.57,13625,2650.19,0,0,0,2012-08-01,Completed,254.51,2012-07-01
413809,0,1987-02-01,0,0,0,13,0,27226,0.5,24,5706.873675,5421.53,5000,706.87,0,0,0,2011-10-01,Completed,1413.31,2015-03-01
413897,0,2002-09-01,2,0,0,5,0,17461,0.61,10,8558.324792,8451.33,8000,558.32,0,0,0,2010-03-01,Completed,6946.74,2015-08-01
413899,0,1997-04-01,1,0,0,10,0,37138,0.73,45,594.03,529.41,420.63,173.4,0,0,0,2009-11-01,Completed,198.99,2016-05-01
413920,0,1989-11-01,0,0,0,3,0,4357,0.87,13,4830.765648,4830.77,4325,505.77,0,0,0,2010-08-01,Completed,2973.3,2010-08-01
413964,0,2000-08-01,1,0,0,18,0,21885,0.34,37,4640.564509,4582.56,4000,640.56,0,0,0,2011-10-01,Completed,24.75,2015-09-01
413978,0,2000-02-01,1,24,0,8,0,9090,0.73,17,26264.85883,24433.89,21000,5264.86,0,0,0,2011-09-01,Completed,7009.83,2016-05-01
413990,0,1998-08-01,0,0,0,9,0,9760,0.67,9,626.46,622.55,178.14,95.72,0,352.6,3.38,2009-07-01,Completed,275.07,2009-12-01
414017,0,1999-11-01,0,0,0,6,0,332,0.01,11,3368.550293,3368.55,3000,368.55,0,0,0,2012-06-01,Completed,106.52,2013-10-01
414021,0,1978-02-01,0,0,0,18,0,58780,0.75,29,7094.665078,7050.12,6000,1094.67,0,0,0,2011-10-01,Completed,1750.41,2011-10-01
414047,0,2001-09-01,1,0,0,3,0,1763,0.25,31,9089.65279,8910.25,7600,1489.65,0,0,0,2012-03-01,Completed,1254.05,2015-02-01
414110,0,1999-06-01,2,35,0,20,0,2246,0.98,26,2066.720384,2066.72,1700,366.72,0,0,0,2012-06-01,Completed,62.85,2012-06-01
414112,0,2003-10-01,0,0,0,5,0,997,0.24,6,3785.810348,3785.81,3200,585.81,0,0,0,2012-06-01,Completed,109.39,2015-09-01
414134,0,2000-07-01,1,0,0,9,0,9288,0.56,11,9654.568787,9546.51,7800,1854.57,0,0,0,2012-06-01,Completed,303.33,2012-06-01
414162,0,2005-08-01,3,0,0,5,0,4318,0.86,7,4674.145651,4674.15,4000,674.15,0,0,0,2012-01-01,Completed,62,2012-01-01
414165,0,1997-06-01,2,0,0,15,0,1513,0.05,53,11500.78786,11414.53,10000,1500.79,0,0,0,2012-06-01,Completed,367.13,2012-06-01
414189,0,1999-05-01,1,0,0,6,0,28075,0.58,22,15106.65092,8119.16,13500,1606.65,0,0,0,2010-11-01,Completed,26.28,2016-03-01
414231,0,2001-10-01,0,0,0,8,0,508,0.06,25,6767.378374,6767.38,6000,767.38,0,0,0,2012-05-01,Completed,386.82,2014-03-01
414233,0,1995-11-01,0,52,0,7,0,52275,0.34,28,4983.652457,4905.78,4800,183.65,0,0,0,2009-10-01,Completed,4508.55,2016-05-01
414320,0,2006-04-01,0,0,0,5,0,147,0.02,5,7157.532726,7038.24,6000,1157.53,0,0,0,2012-04-01,Completed,621.35,2012-04-01
414326,0,1999-09-01,0,76,0,10,0,1138,0.1,29,7855.579125,7773.75,7200,655.58,0,0,0,2010-08-01,Completed,4880.73,2011-08-01
414363,0,1994-01-01,1,0,0,7,0,2081,0.1,17,6768.592253,6768.59,6000,768.59,0,0,0,2012-06-01,Completed,201.48,2012-06-01
414409,0,1998-06-01,1,52,0,9,0,34866,0.7,32,6415.09028,6308.17,6000,415.09,0,0,0,2010-02-01,Completed,4219.58,2010-02-01
414410,0,2003-01-01,0,0,0,7,0,473,0.02,11,10078.5,9876.93,10000,78.5,0,0,0,2009-07-01,Completed,10079.29,2009-07-01
414452,0,1994-02-01,1,0,100,5,1,4224,0.4,22,5730.704168,4666.2,4800,930.71,0,0,0,2012-06-01,Completed,174.11,2016-05-01
414465,0,1997-08-01,0,0,0,8,0,28585,0.61,24,2663.88,511.76,1878.7,785.18,0,0,0,2009-10-01,Completed,666.3,2016-04-01
414481,1,1999-12-01,1,23,0,6,0,443,0.16,14,3696.685675,3696.69,3000,696.69,0,0,0,2012-06-01,Completed,115.09,2016-03-01
414483,0,2000-12-01,0,0,0,12,0,5339,0.2,13,7552.315292,7523.27,6500,1052.32,0,0,0,2011-09-01,Completed,46.01,2016-04-01
414513,0,1998-12-01,1,27,0,11,0,6204,0.28,33,12445.48445,12414.37,10000,2445.49,0,0,0,2012-06-01,Completed,222.51,2012-06-01
414574,0,1970-08-01,2,0,0,16,0,71663,0.83,20,18566.56611,15208.77,15000,3566.57,0,0,0,2012-06-01,Completed,566.77,2012-06-01
414608,0,2000-09-01,1,0,0,4,0,2087,0.51,4,3431.288452,3416.28,3000,431.29,0,0,0,2012-09-01,Completed,105.33,2012-09-01
414670,0,1998-08-01,0,0,0,9,0,6729,0.65,17,7360.5107,7260.08,6400,960.51,0,0,0,2012-06-01,Completed,235.69,2012-06-01
414714,0,2001-11-01,0,0,0,7,0,10913,0.7,12,14261.75013,10960.41,12000,2261.75,0,0,0,2012-06-01,Completed,409.85,2012-06-01
414852,0,1997-02-01,3,0,0,13,0,5081,0.05,15,5614.27944,5305.49,5000,614.28,0,0,0,2012-06-01,Completed,172.88,2012-06-01
414951,0,2004-07-01,0,0,0,9,0,12920,0.72,14,10210.24871,7691.45,8500,1695.25,15,0,0,2012-08-01,Completed,15.69,2015-12-01
414952,0,2004-10-01,0,0,0,5,0,5308,0.4,11,5873.205284,5873.21,5000,873.21,0,0,0,2011-09-01,Completed,1588.45,2011-09-01
414971,0,2001-02-01,0,0,0,7,0,14460,0.72,13,4521.470396,4521.47,4000,521.47,0,0,0,2010-11-01,Completed,2207.95,2015-05-01
414995,0,2005-04-01,1,0,0,15,0,10090,0.3,15,12157.1464,11952.11,10000,2157.15,0,0,0,2012-06-01,Completed,368.63,2016-02-01
415071,0,1994-05-01,2,0,11,6,1,19306,0.7,14,19391.06438,15798.81,16000,3364.18,26.89,0,0,2012-06-01,Completed,543.69,2015-10-01
415094,0,1997-05-01,3,0,0,8,0,5220,0.13,24,4042.44,4042.44,4000,42.44,0,0,0,2009-08-01,Completed,2618.2,2009-08-01
415129,0,1989-10-01,1,0,0,4,0,12197,0.95,13,1933.12,1891.72,1143.75,523.37,0,266,2.75,2010-01-01,Completed,238.53,2010-07-01
415281,0,1990-01-01,0,0,0,6,0,1492,0.17,40,10580.74364,10451.56,9200,1380.74,0,0,0,2012-06-01,Completed,332.08,2012-06-01
415292,0,1976-06-01,3,79,0,7,0,10147,0.32,14,8342.983583,8285.05,7200,1142.98,0,0,0,2011-08-01,Completed,2708.54,2016-05-01
415315,0,2003-09-01,1,0,0,7,0,3347,0.8,9,4775.578246,4551.94,4000,775.58,0,0,0,2012-06-01,Completed,149.01,2016-04-01
415345,0,1998-06-01,2,0,0,8,0,11352,0.99,19,1968.29,1956,1360.45,543.73,44.91,19.2,6.58,2010-09-01,Completed,136.31,2016-05-01
415351,0,1986-07-01,1,0,0,4,0,8810,0.23,5,7293.495719,7179.53,6400,893.5,0,0,0,2011-05-01,Completed,204.99,2012-08-01
415465,0,1996-08-01,0,54,0,10,0,66461,0.9,22,5564.008686,5564.01,4550,1014.01,0,0,0,2012-10-01,Completed,167.99,2016-03-01
415485,0,1973-10-01,0,41,0,8,0,5867,0.71,10,5996.637897,5921.83,5000,996.64,0,0,0,2012-06-01,Completed,175.04,2012-06-01
415553,0,1997-06-01,0,0,0,8,0,67843,0.92,24,2147.57,2100.26,1636.51,511.06,0,0,0,2011-01-01,Completed,113.28,2011-02-01
415565,0,1994-01-01,4,0,0,12,0,20334,0.26,31,5750.36718,5694.8,5000,750.37,0,0,0,2012-06-01,Completed,177.1,2016-04-01
415585,1,2004-06-01,1,15,0,12,0,483,0.05,16,2999.917956,2999.92,2500,484.92,15,0,0,2012-07-01,Completed,13.11,2016-05-01
415593,1,1985-10-01,0,17,0,11,0,11096,0.1,19,5750.36718,5707.44,5000,750.37,0,0,0,2012-06-01,Completed,178.95,2012-06-01
415594,0,2006-02-01,2,0,0,6,0,3449,0.2,6,1226.87,525.62,651.88,289.2,0,285.79,2.83,2009-10-01,Completed,235.33,2010-03-01
415631,1,1997-11-01,1,12,0,6,0,3364,0.45,15,2208.36,1044.56,1449.52,758.84,0,0,0,2009-10-01,Completed,552.59,2016-05-01
415654,0,1999-03-01,0,38,0,8,0,10965,0.86,15,14263.46355,13729.93,13200,1063.47,0,0,0,2010-05-01,Completed,9.88,2012-08-01
415658,0,2002-06-01,0,0,0,6,0,21199,0.9,10,15880.58915,15487.07,12999.99,2880.6,0,0,0,2012-08-01,Completed,39.3,2012-07-01
415746,0,2005-05-01,0,0,0,14,0,5635,0.97,17,4735.782438,4735.78,3700,1005.78,30,0,0,2012-07-01,Completed,141.81,2012-06-01
415767,0,2001-01-01,0,0,0,4,0,14299,0.79,7,9841.301176,4463.59,9150,691.3,0,0,0,2010-04-01,Completed,5.29,2010-04-01
415801,0,1988-04-01,1,0,0,18,0,21054,0.21,37,7855.852952,7835.06,7000,855.85,0,0,0,2012-05-01,Completed,683.4,2016-05-01
415811,0,1989-08-01,0,0,0,7,0,26050,0.26,9,13670.75855,13286.06,12000,1670.76,0,0,0,2011-09-01,Completed,3739.74,2014-04-01
415855,0,1991-08-01,0,0,0,7,0,112,0.01,18,5566.896087,5316.52,5000,566.9,0,0,0,2011-08-01,Completed,18.49,2014-08-01
415878,0,1990-02-01,1,38,0,4,0,336,0.05,16,11210.53143,8916.88,9500,1710.53,0,0,0,2012-03-01,Completed,18.39,2012-03-01
415886,0,1999-09-01,0,42,0,5,0,1961,0.56,14,5387.75431,5387.75,4500,872.75,15,0,0,2012-08-01,Completed,17.86,2012-07-01
415899,0,1996-11-01,1,0,0,6,0,21578,0.69,31,10888.1733,10534.31,10000,888.17,0,0,0,2010-07-01,Completed,7043.72,2015-02-01
415924,0,2002-11-01,1,0,0,5,0,5174,0.89,13,4235.988041,4069.61,3500,735.99,0,0,0,2012-06-01,Completed,120.28,2016-04-01
415990,0,2004-04-01,3,0,0,14,0,8558,0.27,20,10983.87828,9159.91,9199.99,1783.89,0,0,0,2012-07-01,Completed,325.02,2012-06-01
416002,0,1997-05-01,0,0,0,6,0,21477,0.85,28,8050.546151,7820.53,7000,1050.55,0,0,0,2012-07-01,Completed,254.05,2012-06-01
416011,0,1999-03-01,0,0,0,9,0,16777,0.63,20,23986.65852,19369.53,19999.99,3986.66,0,0,0,2012-07-01,Completed,685.81,2016-05-01
416022,0,1991-02-01,0,0,0,4,0,28817,0.67,11,4032.83,3730.42,4000,32.83,0,0,0,2009-07-01,Completed,4032.94,2009-07-01
416154,0,1993-11-01,2,53,0,10,0,4435,0.36,39,10464.17604,10333.37,10000,464.18,0,0,0,2010-02-01,Completed,9824.3,2010-01-01
416176,0,2005-03-01,2,0,0,7,0,7951,0.42,13,14012.21162,6939.98,12000,1971.87,40.34,0,0,2011-03-01,Completed,6309.59,2011-03-01
416197,0,1988-02-01,2,0,0,12,0,20991,0.47,29,6768.592513,6768.59,6000,768.59,0,0,0,2012-07-01,Completed,200.85,2012-06-01
416212,0,1978-07-01,0,62,96,18,1,32818,0.87,37,13312.25865,13221.49,11000,2312.26,0,0,0,2012-11-01,Completed,211.31,2016-05-01
416239,0,2003-01-01,3,39,0,8,0,15968,0.48,17,2725.28,1362.28,1880.59,844.69,0,0,0,2010-03-01,Completed,340.76,2016-05-01
416277,1,1999-06-01,1,18,0,7,0,6789,0.16,12,14104.90253,11153.89,12000,2104.9,0,0,0,2012-02-01,Completed,279.91,2015-02-01
416355,0,1992-11-01,1,0,0,12,0,24651,0.42,48,15141.18133,5047.32,15000,141.18,0,0,0,2009-07-01,Completed,15141.83,2009-07-01
416365,0,1992-01-01,1,0,0,4,0,6291,0.82,4,9609.515492,9357.48,8399.99,1149.52,60,0,0,2010-12-01,Completed,5102.95,2010-12-01
416369,0,1998-08-01,0,0,0,5,0,10167,0.89,12,12360.43252,12330.72,10400,1960.43,0,0,0,2012-07-01,Completed,365.99,2016-04-01
416415,0,1974-05-01,1,0,0,22,0,22329,0.4,51,6805.165823,6805.17,6600,205.17,0,0,0,2009-12-01,Completed,71.95,2015-02-01
416486,1,1982-08-01,2,6,0,11,0,33697,0.52,35,26963.57284,8116.1,25000,1963.57,0,0,0,2010-04-01,Completed,20368.36,2010-04-01
416498,0,1995-05-01,2,42,103,15,1,6334,0.68,29,6215.81,5449.43,5019.55,1196.26,0,0,0,2012-02-01,Completed,200.8,2016-05-01
416558,0,1997-03-01,0,0,0,10,0,21180,0.82,34,19539.32315,15672.25,16000,3539.33,0,0,0,2012-07-01,Completed,576.36,2012-10-01
416575,0,2000-07-01,1,0,0,9,0,30140,0.89,21,9594.672329,9534.71,8000,1594.67,0,0,0,2012-07-01,Completed,282.98,2015-10-01
416587,0,1986-10-01,1,0,0,6,0,2910,0.06,18,13343.09198,13287.49,12000,1343.09,0,0,0,2011-09-01,Completed,5759.38,2011-08-01
416615,0,1973-03-01,0,0,0,6,0,4254,0.24,18,17156.53819,17127.94,15000,2156.54,0,0,0,2012-10-01,Completed,502.61,2012-10-01
416647,0,1999-09-01,0,0,0,17,0,68276,0.88,39,12477.7913,12384.21,10000,2477.79,0,0,0,2011-06-01,Completed,61.28,2011-06-01
416649,0,1996-02-01,1,80,0,20,0,11440,0.28,37,24205.18828,15814.37,20000,4205.19,0,0,0,2012-07-01,Completed,676.53,2016-05-01
416656,0,1995-03-01,0,47,0,11,0,9200,0.43,34,8697.467873,7839.92,7500,1197.47,0,0,0,2011-12-01,Completed,652.88,2016-05-01
416717,0,1993-05-01,0,0,0,10,0,17576,0.36,19,4389.34,4310.93,2904.47,782.54,0,702.33,212.27,2011-08-01,Completed,70,2011-08-01
416736,0,1993-04-01,0,0,0,8,0,21305,0.35,21,5750.36718,5750.37,5000,750.37,0,0,0,2012-07-01,Completed,178.42,2012-06-01
416753,0,1986-07-01,0,0,0,8,0,27062,0.8,29,21919.47466,11343.34,20000,1919.47,0,0,0,2010-06-01,Completed,15301.65,2011-06-01
416767,0,1993-11-01,2,31,0,10,0,13573,0.31,24,10120.1536,9712.81,8400,1720.15,0,0,0,2012-07-01,Completed,299.31,2015-06-01
416793,0,1996-07-01,0,0,0,6,0,133,0,12,3368.550292,3013.22,3000,368.55,0,0,0,2012-07-01,Completed,111.06,2012-06-01
416794,0,2002-09-01,1,0,0,5,0,22197,0.38,6,16801.95732,4228.5,15000,1801.96,0,0,0,2010-09-01,Completed,10308.52,2016-04-01
416813,2,2003-06-01,1,18,0,5,0,2094,0.21,7,4837.283065,4808.49,4200,637.28,0,0,0,2011-03-01,Completed,2203.46,2011-03-01
416831,0,1988-07-01,1,71,0,11,0,23738,0.71,22,26701.27,18941.82,18782.16,5659.69,36.12,2223.3,509.58,2012-04-01,Completed,754.95,2016-05-01
416846,0,1999-11-01,0,0,0,7,0,0,0,14,5584.538494,5584.54,5000,584.54,0,0,0,2011-09-01,Completed,1674.38,2014-05-01
416850,0,2000-12-01,1,0,0,4,0,9787,0.52,10,22785.53163,13676.12,20000,2785.53,0,0,0,2010-12-01,Completed,24.07,2010-12-01
416856,0,1989-01-01,0,0,0,10,0,28774,0.71,31,3565.221232,3565.22,3100,465.22,0,0,0,2012-07-01,Completed,109.69,2012-06-01
416897,0,1978-10-01,0,0,110,21,1,54194,0.86,29,3613.32,2707.92,2425.97,1187.35,0,0,0,2010-04-01,Completed,402.42,2016-05-01
416914,0,2002-08-01,0,0,0,15,0,17385,0.71,29,14523.39891,12799.02,12000,2523.4,0,0,0,2012-07-01,Completed,409.43,2013-06-01
416916,1,1993-10-01,0,20,0,7,0,12032,0.57,26,4177.476761,4177.48,3500,677.48,0,0,0,2012-06-01,Completed,245.45,2014-07-01
416997,0,1993-04-01,1,0,0,3,0,24621,0.94,13,10650.34702,10381.41,8800,1850.35,0,0,0,2012-07-01,Completed,298.85,2012-06-01
417046,0,2003-03-01,3,0,0,8,0,1068,0.03,14,28688.99888,16534.34,24999.99,3689.01,0,0,0,2011-03-01,Completed,13014.3,2014-08-01
417064,0,1991-01-01,0,0,0,9,0,7160,0.39,29,5504.271263,5284.1,5000,504.27,0,0,0,2010-11-01,Completed,18.14,2010-11-01
417083,0,1989-08-01,3,40,0,18,0,5509,0.11,37,29815.78142,17734.63,25000,4815.78,0,0,0,2011-11-01,Completed,7239.04,2016-05-01
417093,0,1988-07-01,0,0,0,10,0,5752,0.3,24,8972.680087,8636.2,8000,972.68,0,0,0,2011-04-01,Completed,3879.36,2011-04-01
417127,0,2001-12-01,1,0,0,15,0,36261,0.67,30,13820.86603,9648.99,12000,1820.87,0,0,0,2011-03-01,Completed,12.88,2011-03-01
