Loan_ID,Member_ID,Loan_Amnt,Funded_Amnt,Funded_Amnt_Inv,Term_Months,Int_rate,Installment,Customer_Grade,Customer_Sub_Grade,Emp_Length,Home_Ownership,Annual_income,Verification_Status,Issue_Date,Loan_Status,Good_vs_Bad_Loan,Purpose,State,Debt_to_Income_Ratio
530659,686169,4000,4000,4000,36,11.49,131.89,B,B4,3 years,MORTGAGE,75000,Not Verified,2010-06-01,Charged Off,Bad Loan,renewable_energy,UT,9.39
530679,686193,8800,8800,8743.56496,60,10.38,188.63,B,B1,2 years,RENT,45000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,IL,21.59
530699,686216,15000,15000,14724.64166,60,11.12,327.04,B,B3,3 years,RENT,44000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,VA,19.06
530706,686227,12000,12000,11919.55911,36,11.49,395.66,B,B4,9 years,RENT,36000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CO,23.73
530709,686231,12000,12000,11938.55637,36,7.88,375.38,A,A5,5 years,RENT,69000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,12.23
530717,686241,10000,10000,9975,36,10.38,324.46,B,B1,5 years,RENT,32000,Not Verified,2010-07-01,Fully Paid,Good Loan,credit_card,CA,8.51
530764,686305,9250,9250,8613.278738,36,7.51,287.78,A,A4,< 1 year,MORTGAGE,70000,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NJ,14.14
530765,686306,24000,24000,23015.33202,60,13.61,553.6,C,C2,7 years,RENT,78000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,DC,19.45
530766,686307,1700,1700,1700,36,14.72,58.7,C,C5,1 year,RENT,40000,Source Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,WV,19.35
530774,686318,16000,16000,15483.77738,60,13.23,365.94,C,C1,5 years,MORTGAGE,95000,Verified,2010-06-01,Fully Paid,Good Loan,small_business,MI,17.56
530809,686357,8000,8000,8000,36,14.35,274.79,C,C4,10+ years,MORTGAGE,54996,Verified,2010-06-01,Fully Paid,Good Loan,other,NJ,4.65
530831,686384,20000,20000,19314.6,36,10.38,648.92,B,B1,5 years,MORTGAGE,72000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,AL,19.33
530832,686385,15000,15000,14769.94995,36,10.75,489.31,B,B2,3 years,RENT,48564,Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,NY,21.89
530856,686410,8000,8000,7250,36,10.38,259.57,B,B1,< 1 year,OWN,40000,Not Verified,2010-06-01,Charged Off,Bad Loan,major_purchase,TX,2.4
530863,686417,3600,3600,3600,60,10.75,77.83,B,B2,5 years,RENT,20700,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,OH,1.74
530872,686428,7000,7000,6975,60,18.67,180.32,F,F2,2 years,RENT,50000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,VA,3.22
530876,686432,2700,2700,2500,36,10.75,88.08,B,B2,10+ years,RENT,24000,Not Verified,2010-06-01,Charged Off,Bad Loan,major_purchase,FL,11.35
530900,686455,25000,25000,22498.91109,60,11.86,554.35,B,B5,5 years,RENT,63300,Not Verified,2010-06-01,Fully Paid,Good Loan,wedding,CA,1.84
530928,686489,10000,10000,10000,60,17.19,249.55,E,E3,10+ years,MORTGAGE,140000,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NY,8.17
530935,686496,10000,10000,9950,60,13.61,230.67,C,C2,3 years,OWN,97650,Not Verified,2010-06-01,Fully Paid,Good Loan,other,MD,13.31
530954,679055,25000,25000,24277.54485,60,17.93,633.89,E,E5,4 years,MORTGAGE,480000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,FL,6.44
530957,686521,16750,16750,16725,60,15.21,400.34,D,D2,10+ years,MORTGAGE,52000,Not Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,NY,24.44
530959,686523,7000,7000,7000,36,7.51,217.78,A,A4,5 years,MORTGAGE,80000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,CT,8.21
530962,686520,4000,4000,4000,36,7.51,124.45,A,A4,2 years,RENT,21600,Not Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,MI,1.67
530972,686535,6000,6000,6000,36,7.51,186.67,A,A4,10+ years,MORTGAGE,70000,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NY,3.48
530973,686537,3500,3500,3500,36,13.98,119.59,C,C3,2 years,MORTGAGE,125000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,OH,8.82
531001,686571,12000,12000,11966.1154,60,11.86,266.09,B,B5,2 years,RENT,52800,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,20.09
531007,686577,10000,10000,10000,60,13.23,228.71,C,C1,10+ years,MORTGAGE,46000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,SD,14.17
531014,686585,5500,5500,5395.771271,60,10.75,118.9,B,B2,10+ years,MORTGAGE,40000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,GA,20.79
531027,686598,18000,18000,16274.99702,60,16.32,440.8,D,D5,4 years,MORTGAGE,90000,Not Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,CA,21.92
531045,686623,6400,6400,6375,36,14.35,219.83,C,C4,1 year,RENT,31836,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,TX,17.38
531051,686628,7200,7200,7125,60,17.93,182.56,E,E5,7 years,RENT,56868,Source Verified,2010-07-01,Fully Paid,Good Loan,other,NY,3.1
531060,686638,2000,2000,2000,36,13.61,67.98,C,C2,1 year,RENT,26496,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,17.71
531072,686651,6000,6000,5950,36,14.35,206.09,C,C4,2 years,OWN,31200,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,13.19
531127,686712,9000,9000,8842.750441,60,11.49,197.89,B,B4,3 years,MORTGAGE,120000,Verified,2010-06-01,Fully Paid,Good Loan,vacation,TX,13.87
531133,686719,3000,3000,3000,60,17.56,75.47,E,E4,1 year,MORTGAGE,45000,Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,CA,12.32
531151,686739,16000,16000,15900,60,15.58,385.53,D,D3,2 years,MORTGAGE,78000,Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,MN,8.57
531181,686772,13750,13750,12932.11664,36,7.51,427.78,A,A4,< 1 year,RENT,35000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,NY,24.89
531231,686825,4000,4000,4000,36,14.35,137.4,C,C4,3 years,MORTGAGE,45000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,FL,10.05
531241,686838,24250,14750,11700,36,17.56,530,E,E4,10+ years,RENT,68400,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,TX,22.51
531279,686880,1200,1200,1200,36,6.76,36.93,A,A2,4 years,MORTGAGE,48000,Not Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,IL,17.45
531294,686896,2000,2000,2000,60,16.82,49.52,E,E2,4 years,MORTGAGE,45000,Verified,2010-06-01,Fully Paid,Good Loan,other,CA,14.35
531303,686907,6000,6000,5950,36,10.75,195.73,B,B2,5 years,RENT,50000,Source Verified,2010-06-01,Fully Paid,Good Loan,medical,FL,16.1
531337,686947,17000,15100,14822.13932,60,9.99,320.76,B,B4,1 year,RENT,42000,Source Verified,2010-12-01,Fully Paid,Good Loan,debt_consolidation,FL,23.06
531346,686958,5000,5000,5000,60,15.95,121.46,D,D4,8 years,MORTGAGE,92070,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,UT,8.65
531363,686978,4000,4000,4000,36,13.61,135.96,C,C2,10+ years,MORTGAGE,35000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,MN,6.72
531375,686996,12000,12000,12000,60,15.95,291.5,D,D4,10+ years,RENT,85000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,PA,13.33
531383,687005,16000,16000,15054.4229,36,13.23,540.88,C,C1,3 years,MORTGAGE,35004,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,FL,20.81
531394,687017,19750,19750,19325.06503,36,11.12,647.72,B,B3,4 years,MORTGAGE,74700,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,NJ,19.98
531408,687031,25000,25000,24111.76974,60,13.23,571.78,C,C1,10+ years,MORTGAGE,300000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,5.49
531422,687048,5600,5600,5600,36,10.75,182.68,B,B2,Not Provided,RENT,20000,Verified,2010-06-01,Fully Paid,Good Loan,car,MD,1.44
531427,687054,6000,6000,6000,36,10.75,195.73,B,B2,5 years,MORTGAGE,63996,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,NJ,20.23
531450,687081,11000,11000,10316.84883,36,7.88,344.1,A,A5,< 1 year,MORTGAGE,42000,Not Verified,2010-06-01,Fully Paid,Good Loan,other,NY,13.57
531452,687083,10000,10000,9975,36,13.98,341.68,C,C3,Not Provided,MORTGAGE,38400,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,AR,16.66
531453,687085,15250,15250,15118.36,60,15.58,367.46,D,D3,3 years,RENT,44400,Not Verified,2010-06-01,Fully Paid,Good Loan,wedding,CA,23.59
531477,687109,4000,4000,4000,36,7.14,123.77,A,A3,4 years,MORTGAGE,71000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,MO,10.19
531497,687133,6500,6500,6500,36,13.98,222.1,C,C3,4 years,MORTGAGE,55000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,CA,11.91
531518,687158,2000,2000,2000,36,7.88,62.57,A,A5,1 year,RENT,33000,Not Verified,2010-06-01,Fully Paid,Good Loan,moving,NY,16.15
531524,687167,8000,8000,8000,36,15.21,278.15,D,D2,6 years,MORTGAGE,46680,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,IL,19.13
531529,687173,6500,6500,6500,36,7.14,201.12,A,A3,5 years,OWN,75200,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,MI,18.29
531560,687205,4800,4800,4800,36,13.98,164.01,C,C3,7 years,OWN,48280,Not Verified,2010-06-01,Fully Paid,Good Loan,other,DC,3.85
531561,687206,5000,5000,5000,36,14.72,172.65,C,C5,1 year,OWN,20000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,7.02
531604,687253,8500,8500,8500,36,13.98,290.43,C,C3,3 years,RENT,30000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,9.72
531610,676728,25000,25000,24900,36,15.95,878.31,D,D4,5 years,MORTGAGE,120000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,MN,16.09
531626,687278,8000,8000,8000,60,17.19,199.64,E,E3,1 year,RENT,35000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,NJ,22.05
531628,687280,2100,2100,2100,60,11.12,45.79,B,B3,10+ years,MORTGAGE,40000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,GA,24.03
531642,687301,25000,20800,18981.21451,60,18.3,531.59,F,F1,5 years,MORTGAGE,86004,Source Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,TX,16.7
531661,687323,5000,5000,4900,60,13.23,114.36,C,C1,2 years,RENT,43617,Not Verified,2010-06-01,Fully Paid,Good Loan,wedding,NJ,0.99
531689,687353,5000,5000,5000,36,15.58,174.76,D,D3,4 years,RENT,18600,Not Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,FL,13.68
531715,687380,5000,5000,5000,36,11.86,165.74,B,B5,3 years,MORTGAGE,72000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,TX,17
531728,687393,25000,25000,24724.53701,36,11.86,828.69,B,B5,2 years,RENT,84996,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NJ,16.9
531734,687399,22000,22000,21375,36,13.23,743.71,C,C1,4 years,MORTGAGE,83200,Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,AZ,9.45
531745,687411,7600,7600,7592.780013,36,13.23,256.92,C,C1,1 year,RENT,67680,Verified,2010-06-01,Charged Off,Bad Loan,credit_card,CA,24.56
531759,687425,18000,18000,17675,60,11.86,399.13,B,B5,4 years,MORTGAGE,204000,Verified,2010-07-01,Fully Paid,Good Loan,home_improvement,OH,11.24
531766,687432,7000,7000,7000,36,11.49,230.8,B,B4,1 year,MORTGAGE,65000,Not Verified,2010-06-01,Fully Paid,Good Loan,educational,OH,3.56
531767,687434,10000,10000,10000,36,13.23,338.05,C,C1,10+ years,MORTGAGE,97800,Source Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,MD,7.13
531774,687441,5000,5000,4925,36,10.38,162.23,B,B1,5 years,MORTGAGE,120000,Not Verified,2010-06-01,Fully Paid,Good Loan,other,PA,4.79
531799,687471,4000,4000,4000,36,11.86,132.59,B,B5,3 years,MORTGAGE,60000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,TX,17.04
531836,687518,8000,8000,8000,60,20.16,212.67,G,G1,1 year,MORTGAGE,22800,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,AZ,11.26
531845,687529,10000,10000,9950,36,10.75,326.21,B,B2,2 years,MORTGAGE,28644,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,CA,11.94
531846,687530,6000,6000,5975,36,16.32,211.9,D,D5,4 years,RENT,36000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CA,21.03
531858,687546,12000,12000,12000,36,13.23,405.66,C,C1,5 years,RENT,67000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,CA,8.88
531908,687613,8000,8000,7500,36,13.23,270.44,C,C1,7 years,RENT,48000,Not Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,CA,0.88
531939,687650,25000,25000,25000,36,15.21,869.21,D,D2,10+ years,RENT,79416,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,NJ,14.93
531946,687658,4000,4000,4000,36,11.49,131.89,B,B4,2 years,RENT,40000,Source Verified,2010-06-01,Fully Paid,Good Loan,medical,CA,11.13
531958,687674,4550,4550,4450,60,7.88,92,A,A5,5 years,MORTGAGE,80000,Not Verified,2010-06-01,Charged Off,Bad Loan,major_purchase,PA,1.88
531959,687675,7000,7000,6938.995242,36,11.86,232.04,B,B5,5 years,OWN,24000,Not Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,OH,16.55
531966,687682,1000,1000,1000,36,13.23,33.81,C,C1,3 years,RENT,73000,Not Verified,2010-06-01,Fully Paid,Good Loan,other,NY,9.6
531980,687698,7500,7500,7282.522099,60,11.49,164.91,B,B4,10+ years,OWN,55000,Not Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,MI,15.6
532002,687721,25000,16800,16345.50083,60,18.67,432.76,F,F2,10+ years,MORTGAGE,150000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,IL,0.89
532044,687771,2500,2500,2450,36,13.98,85.42,C,C3,1 year,RENT,52180,Not Verified,2010-06-01,Charged Off,Bad Loan,other,WA,11.77
532050,687778,6000,6000,6000,60,10.38,128.61,B,B1,3 years,RENT,50000,Not Verified,2010-06-01,Fully Paid,Good Loan,other,IL,12.05
532058,687786,14000,14000,13375,36,11.12,459.14,B,B3,10+ years,OWN,38000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,IL,0.52
532101,687836,5000,5000,5000,36,15.95,175.67,D,D4,4 years,RENT,59000,Not Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,NY,19.57
532148,687884,15000,15000,14826.30228,36,11.86,497.22,B,B5,4 years,MORTGAGE,80004,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,IL,5.14
532196,687939,3250,3250,3250,36,16.32,114.78,D,D5,5 years,RENT,18996,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,IL,23.94
532205,687948,6550,6550,6038.555969,36,7.88,204.9,A,A5,2 years,RENT,42000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NV,11.77
532210,687955,6000,6000,6000,36,10.75,195.73,B,B2,10+ years,MORTGAGE,46097,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,TX,2.06
532218,676582,24250,15125,15008.2721,60,11.86,335.38,B,B5,2 years,OWN,182496,Source Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,NY,4.73
532223,677511,22750,14000,13726.50919,36,11.49,461.6,B,B4,2 years,MORTGAGE,80004,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,MA,14.73
532252,687999,25000,15850,13534.6,60,13.23,362.51,C,C1,3 years,MORTGAGE,90000,Verified,2010-06-01,Fully Paid,Good Loan,small_business,NM,10.79
532269,688017,24000,14925,14870.02817,60,11.12,325.4,B,B3,4 years,MORTGAGE,139000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,TX,10.64
532289,688027,6000,6000,5950,36,10.38,194.68,B,B1,2 years,RENT,27600,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,6.61
532300,688052,13800,13800,13608.272,60,11.86,306,B,B5,1 year,MORTGAGE,108804,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,9.51
532308,688061,10800,10800,10775,60,11.49,237.47,B,B4,8 years,RENT,55000,Verified,2010-06-01,Fully Paid,Good Loan,wedding,CA,17.39
532311,688065,23500,14575,14410.907,60,13.23,333.35,C,C1,10+ years,MORTGAGE,51000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,16.85
532314,688068,5000,5000,5000,36,17.56,179.67,E,E4,5 years,MORTGAGE,130000,Not Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,TX,8.62
532318,688073,10500,10500,10363.55625,36,7.88,328.46,A,A5,6 years,MORTGAGE,75000,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,OH,11.92
532334,688092,20000,20000,19318.17188,36,10.38,648.92,B,B1,< 1 year,RENT,75000,Verified,2010-07-01,Fully Paid,Good Loan,other,CA,1.14
532352,688113,12000,12000,11850,36,13.23,405.66,C,C1,5 years,OWN,57000,Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,NY,22.91
532368,688132,4000,4000,4000,60,16.45,98.24,E,E1,5 years,RENT,25000,Source Verified,2010-06-01,Fully Paid,Good Loan,educational,PA,6
532441,688221,3000,3000,3000,36,6.76,92.31,A,A2,10+ years,MORTGAGE,55000,Not Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,MA,19.75
532452,688236,20000,20000,19091.84953,36,7.88,625.63,A,A5,2 years,RENT,250000,Verified,2010-06-01,Fully Paid,Good Loan,small_business,NY,0.69
532456,688240,5000,5000,5000,36,11.86,165.74,B,B5,5 years,OWN,57000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,CT,17.79
532486,688277,15000,15000,14950,60,13.61,346,C,C2,7 years,RENT,120000,Verified,2010-07-01,Fully Paid,Good Loan,debt_consolidation,NJ,11.86
532488,688280,15000,15000,14900,36,15.21,521.53,D,D2,10+ years,RENT,54000,Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,CA,18.73
532491,688284,3600,3600,3600,60,17.93,91.28,E,E5,2 years,RENT,15000,Verified,2010-06-01,Charged Off,Bad Loan,debt_consolidation,CA,1.28
532501,688296,17400,11150,11132.02503,60,11.86,247.24,B,B5,9 years,MORTGAGE,92004,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,7.84
532518,688317,9600,9600,9600,60,11.49,211.09,B,B4,3 years,RENT,46000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,UT,18
532531,688335,3000,3000,2900,36,11.86,99.45,B,B5,1 year,RENT,18000,Verified,2010-06-01,Charged Off,Bad Loan,moving,TX,3.33
532535,688339,2500,2500,2325,36,11.49,82.43,B,B4,< 1 year,MORTGAGE,66800,Source Verified,2010-06-01,Fully Paid,Good Loan,moving,VA,13.01
532553,688365,13500,13500,13141.01599,36,7.14,417.71,A,A3,< 1 year,RENT,100000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,NY,7.19
532588,688404,15250,15250,15250,36,13.98,521.07,C,C3,2 years,MORTGAGE,40000,Verified,2010-07-01,Fully Paid,Good Loan,major_purchase,MO,12.9
532601,688421,6000,6000,6000,36,10.75,195.73,B,B2,2 years,OWN,52000,Source Verified,2010-06-01,Fully Paid,Good Loan,major_purchase,AR,9.72
532637,688469,17000,11475,11307.52275,60,11.49,252.31,B,B4,< 1 year,MORTGAGE,60000,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,AZ,9.24
532662,688508,16000,9875,9850,60,16.45,242.51,E,E1,1 year,OWN,42000,Not Verified,2010-06-01,Fully Paid,Good Loan,wedding,CA,18.57
532725,688581,6000,6000,5950,60,13.23,137.23,C,C1,5 years,OWN,67000,Source Verified,2010-06-01,Fully Paid,Good Loan,car,CA,18.56
532735,688589,15250,9550,9525,60,10.75,206.46,B,B2,1 year,MORTGAGE,52000,Not Verified,2010-07-01,Fully Paid,Good Loan,home_improvement,NJ,3.85
532758,688247,17600,17600,17533.21513,36,7.88,550.55,A,A5,9 years,MORTGAGE,108929,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,GA,15.86
532789,688663,10000,10000,9975,60,18.67,257.6,F,F2,3 years,MORTGAGE,135000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,AZ,9.78
532791,688667,9800,9800,9650,36,7.14,303.23,A,A3,10+ years,MORTGAGE,99996,Verified,2010-06-01,Fully Paid,Good Loan,vacation,CA,13.81
532839,688728,25000,15025,15025,60,17.56,377.95,E,E4,10+ years,MORTGAGE,79602,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,TX,23.41
532849,688739,13500,13500,13387.36067,60,13.98,313.99,C,C3,2 years,RENT,62000,Source Verified,2010-06-01,Fully Paid,Good Loan,other,MD,6.87
532952,688873,6000,6000,5950,36,11.86,198.89,B,B5,2 years,RENT,36000,Verified,2010-06-01,Fully Paid,Good Loan,other,NY,0.7
532956,688878,7000,7000,6875,60,17.19,174.69,E,E3,10+ years,RENT,57000,Verified,2010-06-01,Fully Paid,Good Loan,medical,IL,10.38
532959,688882,5275,5275,5275,36,14.72,182.14,C,C5,4 years,RENT,15600,Not Verified,2010-06-01,Charged Off,Bad Loan,other,GA,1.82
532984,688914,6000,6000,5975,36,7.51,186.67,A,A4,2 years,MORTGAGE,57000,Source Verified,2010-06-01,Fully Paid,Good Loan,credit_card,OK,0.88
533008,688949,6000,6000,6000,36,10.75,195.73,B,B2,5 years,MORTGAGE,115000,Source Verified,2010-06-01,Fully Paid,Good Loan,home_improvement,MA,6.62
533035,688979,24000,24000,23774.75987,36,11.12,787.1,B,B3,10+ years,MORTGAGE,182000,Source Verified,2010-06-01,Fully Paid,Good Loan,small_business,GA,13.95
533036,688981,9000,9000,9000,60,11.49,197.89,B,B4,5 years,RENT,78120,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,MN,24.38
533048,688993,5000,5000,5000,36,10.38,162.23,B,B1,3 years,RENT,48200,Source Verified,2010-06-01,Fully Paid,Good Loan,other,IL,21.29
533050,688996,4800,4800,4743.863202,36,7.88,150.15,A,A5,< 1 year,RENT,80000,Not Verified,2010-06-01,Fully Paid,Good Loan,credit_card,TX,5.23
533057,689005,10000,10000,10000,60,11.49,219.88,B,B4,Not Provided,MORTGAGE,73200,Not Verified,2010-06-01,Charged Off,Bad Loan,small_business,OH,14.56
533062,689013,3800,3800,3800,36,14.35,130.53,C,C4,< 1 year,RENT,19200,Not Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,WA,22.5
533132,689091,25000,15675,15550,60,11.49,344.66,B,B4,10+ years,MORTGAGE,200004,Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,FL,10.14
533153,689124,2500,2500,2500,36,14.72,86.33,C,C5,9 years,RENT,63000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,MD,8.15
533182,689170,4500,4500,4500,60,13.98,104.67,C,C3,10+ years,MORTGAGE,60000,Source Verified,2010-06-01,Fully Paid,Good Loan,debt_consolidation,IL,13.16
533216,673442,20000,20000,19933.5241,36,7.88,625.63,A,A5,10+ years,RENT,96000,Verified,2010-06-01,Fully Paid,Good Loan,credit_card,CA,20.66
